,start_latitude,start_longitude,end_latitude,end_longitude,start_suburb,end_suburb
149,33.2556592849375,126.507333288145,33.2567848688456,126.508940263776,신서귀로97번길,신서귀로97번길
150,33.2556629912224,126.434977511323,33.2523900231934,126.443906980257,푸른중문주공아파트,대포동
151,33.2556629912224,126.434977511323,33.2579776047804,126.428442101691,푸른중문주공아파트,중문동
152,33.2556629912224,126.434977511323,33.2632387095572,126.44382635549,푸른중문주공아파트,회수동
153,33.2562036745941,126.560554668493,33.2532003198641,126.561048672553,동홍동,서귀동
154,33.2564487502197,126.511030130034,33.2571300620768,126.510363892139,서호동,신서귀로
155,33.2565170678434,126.568197755969,33.2546282833481,126.567677915087,동홍동,동홍동
156,33.2565170678434,126.568197755969,33.2574736802935,126.568493548373,동홍동,동홍동
157,33.2566709359707,126.52441046863,33.2541529264473,126.524330998601,서호동,서호동
158,33.2567848688456,126.508940263776,33.2556592849375,126.507333288145,신서귀로97번길,신서귀로97번길
159,33.2567848688456,126.508940263776,33.2571300620768,126.510363892139,신서귀로97번길,신서귀로
160,33.2571300620768,126.510363892139,33.2564487502197,126.511030130034,신서귀로,서호동
161,33.2571300620768,126.510363892139,33.2567848688456,126.508940263776,신서귀로,신서귀로97번길
162,33.2574006381515,126.52574476307,33.2574097173209,126.524412034435,호근동,호근동
163,33.2574097173209,126.524412034435,33.2566709359707,126.52441046863,호근동,서호동
164,33.2574097173209,126.524412034435,33.26127013848,126.524428741607,호근동,호근동
165,33.2574736802935,126.568493548373,33.2565170678434,126.568197755969,동홍동,동홍동
166,33.2574736802935,126.568493548373,33.2586530105086,126.568490413177,동홍동,동홍동
167,33.2575215502361,126.210169654115,33.2542683348405,126.212819073539,영락리,영락리
168,33.2579776047804,126.428442101691,33.2556629912224,126.434977511323,중문동,푸른중문주공아파트
169,33.2579776047804,126.428442101691,33.2585071159642,126.427003448638,중문동,중문동
170,33.2579829268442,126.352935391186,33.2546120543735,126.342103167267,감산리,창천리
171,33.2579829268442,126.352935391186,33.25989767941,126.356370199496,감산리,창천리
172,33.2580928726103,126.406006382519,33.255431462832,126.413686617807,색달동,색달동
173,33.2581193973191,126.415839509268,33.2552152701736,126.414235672425,색달동,천제연로
174,33.2581193973191,126.415839509268,33.2585071159642,126.427003448638,색달동,중문동
175,33.2585071159642,126.427003448638,33.2579776047804,126.428442101691,중문동,중문동
176,33.2585071159642,126.427003448638,33.2581193973191,126.415839509268,중문동,색달동
177,33.2586530105086,126.568490413177,33.2574736802935,126.568493548373,동홍동,동홍동
178,33.2586530105086,126.568490413177,33.2661453628462,126.56815588171,동홍동,동홍동
179,33.2588999347212,126.476921831537,33.2589595714352,126.476507600171,도순동,도순동
180,33.2589595714352,126.476507600171,33.2588999347212,126.476921831537,도순동,도순동
181,33.2589595714352,126.476507600171,33.2592056655577,126.474687397932,도순동,도순동
182,33.2590858157188,126.593399090199,33.259229140131,126.59387402982,마소물로,일주동로
183,33.2592056655577,126.474687397932,33.2589595714352,126.476507600171,도순동,도순동
184,33.2592056655577,126.474687397932,33.2592657454154,126.474010236922,도순동,하원동
185,33.259229140131,126.59387402982,33.2590858157188,126.593399090199,일주동로,마소물로
186,33.2592657454154,126.474010236922,33.2592056655577,126.474687397932,하원동,도순동
187,33.2592696638843,126.404662223542,33.2593905981319,126.404865449518,색달동,색달동
188,33.2593905981319,126.404865449518,33.2592696638843,126.404662223542,색달동,색달동
189,33.2593905981319,126.404865449518,33.2609700009698,126.410195850047,색달동,색달동
190,33.25989767941,126.356370199496,33.2579829268442,126.352935391186,창천리,감산리
191,33.259995243815,126.491305534197,33.2600558403,126.490986957642,월산2교,월산2교
192,33.2600558403,126.490986957642,33.259995243815,126.491305534197,월산2교,월산2교
193,33.2600558403,126.490986957642,33.2601778570168,126.490345482043,월산2교,월산1교
194,33.2601778570168,126.490345482043,33.2600558403,126.490986957642,월산1교,월산2교
195,33.2601778570168,126.490345482043,33.2602236870199,126.490104539314,월산1교,월산1교
196,33.2601878772997,126.510370333538,33.2603821820653,126.513153410197,강정동,서호동
197,33.2602236870199,126.490104539314,33.2601778570168,126.490345482043,월산1교,월산1교
198,33.2603821820653,126.513153410197,33.2601878772997,126.510370333538,서호동,강정동
199,33.2603821820653,126.513153410197,33.2605125736157,126.514850858979,서호동,서호동
200,33.2605125736157,126.514850858979,33.2603821820653,126.513153410197,서호동,서호동
201,33.2609700009698,126.410195850047,33.2593905981319,126.404865449518,색달동,색달동
202,33.2609700009698,126.410195850047,33.261756484889,126.412578548412,색달동,색달동
203,33.26127013848,126.524428741607,33.2574097173209,126.524412034435,호근동,호근동
204,33.2616551254378,126.452658411134,33.2616899003025,126.453101880221,하원동,하원동
205,33.2616899003025,126.453101880221,33.2616551254378,126.452658411134,하원동,하원동
206,33.261756484889,126.412578548412,33.2609700009698,126.410195850047,색달동,색달동
207,33.261756484889,126.412578548412,33.2620250008509,126.414359779966,색달동,색달동
208,33.2620250008509,126.414359779966,33.261756484889,126.412578548412,색달동,색달동
209,33.2620753169919,126.559024392488,33.2642169597459,126.558740510615,동홍동,서홍동
210,33.262662414017,126.542059748424,33.2626899811438,126.542299939873,호근동,제2서홍교
211,33.2626899811438,126.542299939873,33.262662414017,126.542059748424,제2서홍교,호근동
212,33.2632387095572,126.44382635549,33.2556629912224,126.434977511323,회수동,푸른중문주공아파트
213,33.2635926420061,126.623204402864,33.2636240241865,126.623943319546,하효동,하효동
214,33.2636240241865,126.623943319546,33.2635926420061,126.623204402864,하효동,하효동
215,33.2636849235549,126.550978469711,33.2641115831754,126.554043289722,서홍동,서홍동
216,33.2641115831754,126.554043289722,33.2636849235549,126.550978469711,서홍동,서홍동
217,33.2641115831754,126.554043289722,33.2641171966214,126.554313841535,서홍동,서홍동
218,33.2641171966214,126.554313841535,33.2641115831754,126.554043289722,서홍동,서홍동
219,33.2642169597459,126.558740510615,33.2620753169919,126.559024392488,서홍동,동홍동
220,33.2642169597459,126.558740510615,33.264586238943,126.561829905655,서홍동,동홍동
221,33.264586238943,126.561829905655,33.2642169597459,126.558740510615,동홍동,서홍동
222,33.264586238943,126.561829905655,33.2649369539687,126.563553838608,동홍동,동홍동
223,33.2649369539687,126.563553838608,33.264586238943,126.561829905655,동홍동,동홍동
224,33.2649369539687,126.563553838608,33.2653649550646,126.564923537092,동홍동,동홍동
225,33.2649815223317,126.371728511041,33.2650654505748,126.372064475643,창천리,창천리
226,33.2650654505748,126.372064475643,33.2649815223317,126.371728511041,창천리,창천리
227,33.2650654505748,126.372064475643,33.2651400802527,126.372580301454,창천리,창천리
228,33.2651400802527,126.372580301454,33.2650654505748,126.372064475643,창천리,창천리
229,33.2653649550646,126.564923537092,33.2649369539687,126.563553838608,동홍동,동홍동
230,33.2653649550646,126.564923537092,33.2654305680819,126.565133514135,동홍동,동홍동
231,33.2654305680819,126.565133514135,33.2653649550646,126.564923537092,동홍동,동홍동
232,33.2654305680819,126.565133514135,33.2661453628462,126.56815588171,동홍동,동홍동
233,33.265988198701,126.414267487304,33.2660400148769,126.414028512905,색달동,색달동
234,33.2660400148769,126.414028512905,33.265988198701,126.414267487304,색달동,색달동
235,33.2661453628462,126.56815588171,33.2586530105086,126.568490413177,동홍동,동홍동
236,33.2661453628462,126.56815588171,33.2654305680819,126.565133514135,동홍동,동홍동
237,33.2687488493739,126.39489840835,33.2687806948493,126.394605660737,중산간서로,중산간서로
238,33.2687806948493,126.394605660737,33.2687488493739,126.39489840835,중산간서로,중산간서로
239,33.2722218484604,126.595303395205,33.2722912806495,126.595501636538,상효2교,하례리
240,33.2722912806495,126.595501636538,33.2722218484604,126.595303395205,하례리,상효2교
241,33.2746046930701,126.234141819078,33.2750441834306,126.233439577445,무릉리,무릉리
242,33.2750441834306,126.233439577445,33.2746046930701,126.234141819078,무릉리,무릉리
243,33.2750441834306,126.233439577445,33.2753737946217,126.232714229452,무릉리,무릉리
244,33.2753737946217,126.232714229452,33.2750441834306,126.233439577445,무릉리,무릉리
245,33.2753737946217,126.232714229452,33.2821780883877,126.226140969467,무릉리,무릉리
246,33.2776610959435,126.66250635879,33.2781680404405,126.667650841978,위미리,위미리
247,33.2781680404405,126.667650841978,33.2776610959435,126.66250635879,위미리,위미리
248,33.2781680404405,126.667650841978,33.2798825926432,126.685954345036,위미리,남원리
249,33.2791450972975,126.368597660936,33.280072104575,126.362147497048,상창리,상창리
250,33.2798825926432,126.685954345036,33.2781680404405,126.667650841978,남원리,위미리
251,33.2798825926432,126.685954345036,33.2815634050191,126.703139725443,남원리,남원리
252,33.280072104575,126.362147497048,33.2791450972975,126.368597660936,상창리,상창리
253,33.280072104575,126.362147497048,33.2800843832163,126.362057805155,상창리,상창리
254,33.2800843832163,126.362057805155,33.280072104575,126.362147497048,상창리,상창리
255,33.2800843832163,126.362057805155,33.2801152650928,126.361832224125,상창리,상창리
256,33.2801152650928,126.361832224125,33.2800843832163,126.362057805155,상창리,상창리
257,33.2801152650928,126.361832224125,33.2809632410576,126.356788105407,상창리,상창리
258,33.2809632410576,126.356788105407,33.2801152650928,126.361832224125,상창리,상창리
259,33.2809632410576,126.356788105407,33.299657796531,126.346168833822,상창리,안덕면
260,33.2815634050191,126.703139725443,33.2798825926432,126.685954345036,남원리,남원리
261,33.2821780883877,126.226140969467,33.2753737946217,126.232714229452,무릉리,무릉리
262,33.28277135834,126.71671805997,33.2835929760451,126.72059078578,남원리,남원리
263,33.2835929760451,126.72059078578,33.28277135834,126.71671805997,남원리,남원리
264,33.2835929760451,126.72059078578,33.2841889873216,126.723306080511,남원리,남원리
265,33.2835929760451,126.72059078578,33.2856382802965,126.720975392001,남원리,남원리
266,33.2841889873216,126.723306080511,33.2835929760451,126.72059078578,남원리,남원리
267,33.2841889873216,126.723306080511,33.2844393269907,126.72444657018,남원리,남원리
268,33.2844393269907,126.72444657018,33.2841889873216,126.723306080511,남원리,남원리
269,33.2844393269907,126.72444657018,33.2845515647929,126.724957896651,남원리,태흥리
270,33.2845515647929,126.724957896651,33.2844393269907,126.72444657018,태흥리,남원리
271,33.2856382802965,126.720975392001,33.2835929760451,126.72059078578,남원리,남원리
272,33.2856382802965,126.720975392001,33.286083045153,126.720954934426,남원리,의귀리
273,33.2858228659624,126.301572261399,33.2859738355288,126.301788854528,서광리,서광리
274,33.2859738355288,126.301788854528,33.2858228659624,126.301572261399,서광리,서광리
275,33.286083045153,126.720954934426,33.2856382802965,126.720975392001,의귀리,남원리
276,33.286083045153,126.720954934426,33.3011139809425,126.719616165293,의귀리,의귀리
277,33.2873555929438,126.736525350221,33.2875816779813,126.737511915442,태흥리,태흥리
278,33.2875816779813,126.737511915442,33.2873555929438,126.736525350221,태흥리,태흥리
279,33.2879973405581,126.73932573127,33.2890033988558,126.744291235786,태흥리,태흥리
280,33.2883683638233,126.655399767109,33.3220181344517,126.645196159801,위미리,위미리
281,33.2890033988558,126.744291235786,33.2879973405581,126.73932573127,태흥리,태흥리
282,33.2898608129204,126.487408898862,33.2901160641003,126.489005717124,산록남로,제4산록교
283,33.2901160641003,126.489005717124,33.2898608129204,126.487408898862,제4산록교,산록남로
284,33.2901160641003,126.489005717124,33.2917307309558,126.504396273486,제4산록교,영남동
285,33.291358503068,126.514456562174,33.2914040809002,126.513613030567,제6산록교,영남동
286,33.291358503068,126.514456562174,33.2918924598082,126.556170668223,제6산록교,산록남로
287,33.2914040809002,126.513613030567,33.291358503068,126.514456562174,영남동,제6산록교
288,33.2914040809002,126.513613030567,33.2917471170944,126.505009654368,영남동,영남동
289,33.2917307309558,126.504396273486,33.2901160641003,126.489005717124,영남동,제4산록교
290,33.2917307309558,126.504396273486,33.2917471170944,126.505009654368,영남동,영남동
291,33.2917471170944,126.505009654368,33.2914040809002,126.513613030567,영남동,영남동
292,33.2917471170944,126.505009654368,33.2917307309558,126.504396273486,영남동,영남동
293,33.2918924598082,126.556170668223,33.291358503068,126.514456562174,산록남로,제6산록교
294,33.2956107099388,126.595225981145,33.3007960854078,126.600331823589,상효동,516로
295,33.2986244481363,126.333607029843,33.2989375777864,126.333934442885,평화로,동광리
296,33.2989375777864,126.333934442885,33.2986244481363,126.333607029843,동광리,평화로
297,33.2990957109828,126.333776830927,33.3017771487254,126.334880977051,제4동광교,동광리
298,33.299657796531,126.346168833822,33.2809632410576,126.356788105407,안덕면,상창리
299,33.3007960854078,126.600331823589,33.2956107099388,126.595225981145,516로,상효동
300,33.3007960854078,126.600331823589,33.3053587852904,126.598913748991,516로,516로
301,33.3011139809425,126.719616165293,33.286083045153,126.720954934426,의귀리,의귀리
302,33.3017771487254,126.334880977051,33.2990957109828,126.333776830927,동광리,제4동광교
303,33.3053587852904,126.598913748991,33.3007960854078,126.600331823589,516로,516로
304,33.3053587852904,126.598913748991,33.3058672207151,126.599081327413,516로,영주교
305,33.3058672207151,126.599081327413,33.3053587852904,126.598913748991,영주교,516로
306,33.3058672207151,126.599081327413,33.3082357708673,126.598689775097,영주교,516로
307,33.306979118628,126.805807391906,33.3070278662274,126.806303074568,일주동로,세화리
308,33.3070278662274,126.806303074568,33.306979118628,126.805807391906,세화리,일주동로
309,33.3082357708673,126.598689775097,33.3058672207151,126.599081327413,516로,영주교
310,33.3084648628453,126.716271392627,33.308714067282,126.715982852214,의귀리,의귀리
311,33.308714067282,126.715982852214,33.3084648628453,126.716271392627,의귀리,의귀리
312,33.3115378973186,126.345810011415,33.320920712645,126.350630360301,동광리,동광리
313,33.3123352005829,126.695861338159,33.3124488322458,126.696172610045,한남리,한남리
314,33.3124488322458,126.696172610045,33.3123352005829,126.695861338159,한남리,한남리
315,33.3124488322458,126.696172610045,33.3125090260766,126.70386319978,한남리,의귀리
316,33.3125090260766,126.70386319978,33.3124488322458,126.696172610045,의귀리,한남리
317,33.3151109569679,126.71433283182,33.3153083870423,126.714352808608,의귀리,의귀리
318,33.3153083870423,126.714352808608,33.3151109569679,126.71433283182,의귀리,의귀리
319,33.3169132415404,126.624634355945,33.3170653795339,126.623867244628,송목교,서성로
320,33.3170653795339,126.623867244628,33.3169132415404,126.624634355945,서성로,송목교
321,33.3170653795339,126.623867244628,33.3180748118772,126.618196796626,서성로,서성로
322,33.3174588352417,126.269868073231,33.3269084908927,126.253024699282,저지리,저지리
323,33.3180748118772,126.618196796626,33.3170653795339,126.623867244628,서성로,서성로
324,33.3180748118772,126.618196796626,33.318126212427,126.61789997756,서성로,신하교
325,33.318126212427,126.61789997756,33.3180748118772,126.618196796626,신하교,서성로
326,33.3187460944421,126.247148330437,33.3231972412071,126.24874876058,낙천리,낙천리
327,33.320920712645,126.350630360301,33.3115378973186,126.345810011415,동광리,동광리
328,33.320920712645,126.350630360301,33.3212695048757,126.350777859317,동광리,동광리
329,33.320920712645,126.350630360301,33.3228507506081,126.351446867507,동광리,동광리
330,33.3212695048757,126.350777859317,33.320920712645,126.350630360301,동광리,동광리
331,33.3212695048757,126.350777859317,33.3228507506081,126.351446867507,동광리,동광리
332,33.3215519207645,126.24487064639,33.3231972412071,126.24874876058,산양리,낙천리
333,33.3220181344517,126.645196159801,33.2883683638233,126.655399767109,위미리,위미리
